"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total CAASPP Enrollment","Total Tested At Entity Level","Total Tested at Subgroup Level","Grade","Test Id","CAASPP Reported Enrollment","Students Tested","Mean Scale Score","Percentage Standard Exceeded","Percentage Standard Met","Percentage Standard Met and Above","Percentage Standard Nearly Met","Percentage Standard Not Met","Students with Scores","Area 1 Percentage Above Standard","Area 1 Percentage At or Near Standard","Area 1 Percentage Below Standard","Area 2 Percentage Above Standard","Area 2 Percentage At or Near Standard","Area 2 Percentage Below Standard","Area 3 Percentage Above Standard","Area 3 Percentage At or Near Standard","Area 3 Percentage Below Standard","Area 4 Percentage Above Standard","Area 4 Percentage At or Near Standard","Area 4 Percentage Below Standard"
"41","69039","6044838",,2015,160,"B",334,331,45,13,"1",334,45,"","7","11","18","22","60",45,"7","27","66","5","39","55","7","45","48","7","53","40"
"41","69039","6044838",,2015,160,"B",334,331,45,13,"2",334,45,"","7","13","20","27","53",45,"11","24","64","11","31","58","11","44","44","0","0","0"
"41","69039","6044838",,2015,180,"B",334,331,249,3,"2",100,71,"2469.8","37","34","70","17","13",71,"54","34","13","44","42","14","49","42","8","0","0","0"
"41","69039","6044838",,2015,180,"B",334,331,249,3,"1",100,71,"2459.3","39","27","66","24","10",71,"39","45","15","40","42","18","32","62","6","28","59","13"
"41","69039","6044838",,2015,180,"B",334,331,249,4,"1",114,91,"2524.6","47","31","78","13","9",91,"42","48","10","43","53","4","37","62","1","33","62","5"
"41","69039","6044838",,2015,180,"B",334,331,249,4,"2",114,90,"2543.5","52","30","82","17","1",89,"66","26","8","58","39","2","55","36","9","0","0","0"
"41","69039","6044838",,2015,180,"B",334,331,249,5,"2",120,87,"2579.6","59","16","75","16","9",87,"62","26","11","56","33","10","56","32","11","0","0","0"
"41","69039","6044838",,2015,180,"B",334,331,249,5,"1",120,87,"2568.5","49","29","78","16","6",87,"53","41","6","53","37","10","44","51","6","55","40","5"
"41","69039","6044838",,2015,180,"B",334,331,249,13,"2",334,248,"","50","26","76","17","7",247,"61","28","11","53","38","9","54","36","10","0","0","0"
"41","69039","6044838",,2015,180,"B",334,331,249,13,"1",334,249,"","46","29","75","17","8",249,"45","45","10","46","44","10","38","58","4","39","53","7"
"41","69039","6044838",,2015,202,"B",334,331,1,3,"2",100,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,202,"B",334,331,1,3,"1",100,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,202,"B",334,331,1,13,"1",334,1,"","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,202,"B",334,331,1,13,"2",334,1,"","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,203,"B",334,331,1,3,"2",100,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,203,"B",334,331,1,3,"1",100,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,203,"B",334,331,1,13,"1",334,1,"","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,203,"B",334,331,1,13,"2",334,1,"","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,204,"B",334,331,56,3,"2",100,17,"2360.9","0","12","12","24","65",17,"0","35","65","0","35","65","6","47","47","0","0","0"
"41","69039","6044838",,2015,204,"B",334,331,56,3,"1",100,17,"2345.6","0","18","18","24","59",17,"6","18","76","14","36","50","6","41","53","0","41","59"
"41","69039","6044838",,2015,204,"B",334,331,56,4,"1",114,15,"2394.5","7","7","13","13","73",15,"0","33","67","0","57","43","7","53","40","0","53","47"
"41","69039","6044838",,2015,204,"B",334,331,56,4,"2",114,14,"2424.9","7","14","21","21","57",14,"14","29","57","7","50","43","14","21","64","0","0","0"
"41","69039","6044838",,2015,204,"B",334,331,56,5,"2",120,24,"2474.9","4","13","17","58","25",24,"13","33","54","4","50","46","4","54","42","0","0","0"
"41","69039","6044838",,2015,204,"B",334,331,56,5,"1",120,24,"2464.3","0","25","25","42","33",24,"4","46","50","8","54","38","4","58","38","8","79","13"
"41","69039","6044838",,2015,204,"B",334,331,56,13,"1",334,56,"","2","18","20","29","52",56,"4","34","63","8","50","42","5","52","43","4","61","36"
"41","69039","6044838",,2015,204,"B",334,331,56,13,"2",334,55,"","4","13","16","38","45",55,"9","33","58","4","45","51","7","44","49","0","0","0"
"41","69039","6044838",,2015,206,"B",334,331,3,3,"2",100,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,206,"B",334,331,3,3,"1",100,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,206,"B",334,331,3,5,"1",120,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,206,"B",334,331,3,5,"2",120,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,206,"B",334,331,3,13,"2",334,3,"","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,206,"B",334,331,3,13,"1",334,3,"","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,207,"B",334,331,2,4,"2",114,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,207,"B",334,331,2,4,"1",114,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,207,"B",334,331,2,13,"1",334,2,"","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,207,"B",334,331,2,13,"2",334,2,"","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,220,"B",334,331,4,3,"2",100,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,220,"B",334,331,4,3,"1",100,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,220,"B",334,331,4,5,"1",120,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,220,"B",334,331,4,5,"2",120,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,220,"B",334,331,4,13,"2",334,4,"","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,220,"B",334,331,4,13,"1",334,4,"","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,222,"B",334,331,39,3,"2",100,11,"2507.8","45","45","91","9","0",11,"82","18","0","45","55","0","55","45","0","0","0","0"
"41","69039","6044838",,2015,222,"B",334,331,39,3,"1",100,11,"2482.0","36","36","73","27","0",11,"55","27","18","38","50","13","55","45","0","55","45","0"
"41","69039","6044838",,2015,222,"B",334,331,39,4,"1",114,11,"2540.3","64","27","91","9","0",11,"45","55","0","60","40","0","45","55","0","36","64","0"
"41","69039","6044838",,2015,222,"B",334,331,39,4,"2",114,11,"2550.2","55","36","91","9","0",11,"82","18","0","55","45","0","64","27","9","0","0","0"
"41","69039","6044838",,2015,222,"B",334,331,39,5,"2",120,17,"2621.1","88","12","100","0","0",17,"88","12","0","65","35","0","88","12","0","0","0","0"
"41","69039","6044838",,2015,222,"B",334,331,39,5,"1",120,17,"2595.8","65","35","100","0","0",17,"71","29","0","76","24","0","47","53","0","65","35","0"
"41","69039","6044838",,2015,222,"B",334,331,39,13,"1",334,39,"","56","33","90","10","0",39,"59","36","5","63","34","3","49","51","0","54","46","0"
"41","69039","6044838",,2015,222,"B",334,331,39,13,"2",334,39,"","67","28","95","5","0",39,"85","15","0","56","44","0","72","26","3","0","0","0"
"41","69039","6044838",,2015,223,"B",334,331,8,3,"2",100,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,223,"B",334,331,8,3,"1",100,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,223,"B",334,331,8,4,"1",114,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,223,"B",334,331,8,4,"2",114,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,223,"B",334,331,8,5,"2",120,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,223,"B",334,331,8,5,"1",120,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,223,"B",334,331,8,13,"1",334,8,"","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,223,"B",334,331,8,13,"2",334,8,"","*","*","*","*","*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,224,"B",334,331,35,3,"2",100,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,224,"B",334,331,35,3,"1",100,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,224,"B",334,331,35,4,"1",114,14,"2503.2","43","21","64","14","21",14,"43","29","29","36","50","14","36","57","7","29","57","14"
"41","69039","6044838",,2015,224,"B",334,331,35,4,"2",114,14,"2519.4","43","29","71","21","7",14,"64","21","14","64","21","14","50","43","7","0","0","0"
"41","69039","6044838",,2015,224,"B",334,331,35,5,"2",120,14,"2552.9","36","14","50","36","14",14,"36","43","21","36","50","14","29","43","29","0","0","0"
"41","69039","6044838",,2015,224,"B",334,331,35,5,"1",120,14,"2529.9","29","21","50","36","14",14,"54","38","8","36","43","21","38","62","0","29","64","7"
"41","69039","6044838",,2015,224,"B",334,331,35,13,"1",334,35,"","31","26","57","20","23",35,"41","35","24","33","42","24","35","62","3","26","56","18"
"41","69039","6044838",,2015,224,"B",334,331,35,13,"2",334,35,"","37","20","57","26","17",35,"49","29","23","46","34","20","40","37","23","0","0","0"
"41","69039","6044838",,2015,225,"B",334,331,1,4,"1",114,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,225,"B",334,331,1,4,"2",114,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,225,"B",334,331,1,13,"2",334,1,"","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,225,"B",334,331,1,13,"1",334,1,"","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,226,"B",334,331,157,3,"2",100,46,"2477.4","35","39","74","17","9",46,"52","39","9","46","41","13","52","43","4","0","0","0"
"41","69039","6044838",,2015,226,"B",334,331,157,3,"1",100,46,"2463.5","41","28","70","24","7",46,"37","57","7","31","51","17","28","63","9","31","58","11"
"41","69039","6044838",,2015,226,"B",334,331,157,4,"1",114,56,"2536.9","52","32","84","14","2",56,"46","48","5","46","50","4","46","54","0","36","63","2"
"41","69039","6044838",,2015,226,"B",334,331,157,4,"2",114,56,"2555.5","56","35","91","9","0",55,"69","25","5","65","35","0","62","36","2","0","0","0"
"41","69039","6044838",,2015,226,"B",334,331,157,5,"2",120,55,"2584.9","62","18","80","13","7",55,"69","20","11","64","29","7","58","35","7","0","0","0"
"41","69039","6044838",,2015,226,"B",334,331,157,5,"1",120,55,"2574.3","53","31","84","11","5",55,"53","40","7","55","36","9","45","49","5","60","35","5"
"41","69039","6044838",,2015,226,"B",334,331,157,13,"1",334,157,"","49","31","80","16","4",157,"46","48","6","46","45","9","41","55","4","43","51","6"
"41","69039","6044838",,2015,226,"B",334,331,157,13,"2",334,157,"","52","30","82","13","5",156,"64","28","8","59","35","6","58","38","4","0","0","0"
"41","69039","6044838",,2015,227,"B",334,331,24,3,"1",100,9,"*","*","*","*","*","*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,227,"B",334,331,24,3,"2",100,9,"*","*","*","*","*","*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,227,"B",334,331,24,4,"2",114,10,"*","*","*","*","*","*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,227,"B",334,331,24,4,"1",114,10,"*","*","*","*","*","*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,227,"B",334,331,24,5,"1",120,5,"*","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,227,"B",334,331,24,5,"2",120,5,"*","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044838",,2015,227,"B",334,331,24,13,"2",334,24,"","54","13","67","29","4",24,"58","33","8","50","46","4","50","42","8","0","0","0"
"41","69039","6044838",,2015,227,"B",334,331,24,13,"1",334,24,"","50","25","75","17","8",24,"48","48","4","57","39","4","38","54","8","33","67","0"
"41","69039","6044846",,2015,1,"B",145,138,138,3,"2",50,45,"2465.7","31","38","69","20","11",45,"49","40","11","31","53","16","31","60","9","0","0","0"
"41","69039","6044846",,2015,1,"B",145,138,138,3,"1",50,45,"2409.8","9","36","44","24","31",45,"20","49","31","13","51","36","18","69","13","22","53","24"
"41","69039","6044846",,2015,1,"B",145,138,138,4,"1",49,47,"2435.7","19","19","38","19","43",47,"17","38","45","32","30","38","19","51","30","11","57","32"
"41","69039","6044846",,2015,1,"B",145,138,138,4,"2",49,47,"2465.0","17","32","49","23","28",47,"34","21","45","19","51","30","23","34","43","0","0","0"
"41","69039","6044846",,2015,1,"B",145,138,138,5,"2",46,46,"2507.3","28","11","39","30","30",46,"35","22","43","24","43","33","20","50","30","0","0","0"
"41","69039","6044846",,2015,1,"B",145,138,138,5,"1",46,46,"2498.1","20","26","46","30","24",46,"20","41","39","24","50","26","22","67","11","26","52","22"
"41","69039","6044846",,2015,1,"B",145,138,138,13,"1",145,138,"","16","27","43","25","33",138,"19","43","38","23","43","33","20","62","18","20","54","26"
"41","69039","6044846",,2015,1,"B",145,138,138,13,"2",145,138,"","25","27","52","25","23",138,"39","28","33","25","49","26","25","48","28","0","0","0"
"41","69039","6044846",,2015,3,"B",145,138,77,3,"1",50,21,"2393.0","5","33","38","29","33",21,"10","48","43","10","48","43","14","76","10","14","57","29"
"41","69039","6044846",,2015,3,"B",145,138,77,3,"2",50,21,"2466.0","29","48","76","14","10",21,"57","33","10","33","57","10","29","62","10","0","0","0"
"41","69039","6044846",,2015,3,"B",145,138,77,4,"2",49,32,"2463.6","19","31","50","16","34",32,"38","22","41","19","50","31","22","38","41","0","0","0"
"41","69039","6044846",,2015,3,"B",145,138,77,4,"1",49,32,"2424.5","13","22","34","22","44",32,"13","38","50","31","28","41","16","47","38","9","59","31"
"41","69039","6044846",,2015,3,"B",145,138,77,5,"1",46,24,"2477.9","17","21","38","29","33",24,"13","42","46","13","50","38","17","71","13","17","58","25"
"41","69039","6044846",,2015,3,"B",145,138,77,5,"2",46,24,"2495.9","21","17","38","29","33",24,"29","21","50","21","42","38","17","54","29","0","0","0"
"41","69039","6044846",,2015,3,"B",145,138,77,13,"2",145,77,"","22","31","53","19","27",77,"40","25","35","23","49","27","22","49","29","0","0","0"
"41","69039","6044846",,2015,3,"B",145,138,77,13,"1",145,77,"","12","25","36","26","38",77,"12","42","47","19","40","40","16","62","22","13","58","29"
"41","69039","6044846",,2015,4,"B",145,138,61,3,"2",50,24,"2465.5","33","29","63","25","13",24,"42","46","13","29","50","21","33","58","8","0","0","0"
"41","69039","6044846",,2015,4,"B",145,138,61,3,"1",50,24,"2424.5","13","38","50","21","29",24,"29","50","21","17","54","29","21","63","17","29","50","21"
"41","69039","6044846",,2015,4,"B",145,138,61,4,"1",49,15,"2459.5","33","13","47","13","40",15,"27","40","33","33","33","33","27","60","13","13","53","33"
"41","69039","6044846",,2015,4,"B",145,138,61,4,"2",49,15,"2468.0","13","33","47","40","13",15,"27","20","53","20","53","27","27","27","47","0","0","0"
"41","69039","6044846",,2015,4,"B",145,138,61,5,"2",46,22,"2519.7","36","5","41","32","27",22,"41","23","36","27","45","27","23","45","32","0","0","0"
"41","69039","6044846",,2015,4,"B",145,138,61,5,"1",46,22,"2520.1","23","32","55","32","14",22,"27","41","32","36","50","14","27","64","9","36","45","18"
"41","69039","6044846",,2015,4,"B",145,138,61,13,"1",145,61,"","21","30","51","23","26",61,"28","44","28","28","48","25","25","62","13","28","49","23"
"41","69039","6044846",,2015,4,"B",145,138,61,13,"2",145,61,"","30","21","51","31","18",61,"38","31","31","26","49","25","28","46","26","0","0","0"
"41","69039","6044846",,2015,6,"B",145,138,97,3,"1",50,29,"2436.4","14","48","62","21","17",29,"28","59","14","21","62","17","21","76","3","28","62","10"
"41","69039","6044846",,2015,6,"B",145,138,97,3,"2",50,29,"2486.2","45","31","76","14","10",29,"59","31","10","45","48","7","48","45","7","0","0","0"
"41","69039","6044846",,2015,6,"B",145,138,97,4,"2",49,34,"2488.6","21","41","62","26","12",34,"44","26","29","24","56","21","29","41","29","0","0","0"
"41","69039","6044846",,2015,6,"B",145,138,97,4,"1",49,34,"2472.0","26","26","53","18","29",34,"24","47","29","44","32","24","26","50","24","15","65","21"
"41","69039","6044846",,2015,6,"B",145,138,97,5,"1",46,34,"2533.3","26","35","62","32","6",34,"26","53","21","32","56","12","29","68","3","35","65","0"
"41","69039","6044846",,2015,6,"B",145,138,97,5,"2",46,34,"2541.6","38","15","53","32","15",34,"47","21","32","32","50","18","26","56","18","0","0","0"
"41","69039","6044846",,2015,6,"B",145,138,97,13,"2",145,97,"","34","29","63","25","12",97,"49","26","25","33","52","15","34","47","19","0","0","0"
"41","69039","6044846",,2015,6,"B",145,138,97,13,"1",145,97,"","23","36","59","24","18",97,"26","53","22","33","49","18","26","64","10","26","64","10"
"41","69039","6044846",,2015,7,"B",145,138,4,3,"1",50,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044846",,2015,7,"B",145,138,4,3,"2",50,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044846",,2015,7,"B",145,138,4,4,"2",49,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044846",,2015,7,"B",145,138,4,4,"1",49,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044846",,2015,7,"B",145,138,4,5,"1",46,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044846",,2015,7,"B",145,138,4,5,"2",46,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044846",,2015,7,"B",145,138,4,13,"2",145,4,"","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044846",,2015,7,"B",145,138,4,13,"1",145,4,"","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044846",,2015,8,"B",145,138,22,3,"2",50,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044846",,2015,8,"B",145,138,22,3,"1",50,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044846",,2015,8,"B",145,138,22,4,"1",49,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044846",,2015,8,"B",145,138,22,4,"2",49,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044846",,2015,8,"B",145,138,22,5,"2",46,13,"2533.6","31","8","38","54","8",13,"38","23","38","23","69","8","15","69","15","0","0","0"
